order_id,created_at,buyerEmail,buyerPhone,customerId,line_items,totalAmount,currencyCode,state,address_line1,address_city,address_country,email,phone,cust_id,items,amount,ccy,order_ts,geo_region,shipping_address_line1,shipping_address_city,shipping_address_country,shipping_address,address,orderRef,created,total,currency,region,shippingAddress,customer_id,customer_email,customer_phone,shippingAddress_line1,shippingAddress_city,shippingAddress_country
,,,,,,,,,,,,user841@shop.ng,+2348018359252,,"[{'sku': 'SKU-0043', 'qty': 3, 'price': 7500}, {'sku': 'SKU-0037', 'qty': 3, 'price': 4200}, {'sku': 'SKU-0008', 'qty': 3, 'price': 1500}, {'sku': 'SKU-0048', 'qty': 1, 'price': 26000}]",65600.0,NGN,1674254393.0,PH,133 Garki Rd,PH,NG,,,,,,,,,,,,,,
ORD-000069,2023-07-24 01:48:07+00:00,user610@pulse.africa,+2348075632882,CUST-00231,"[{'sku': 'SKU-0044', 'quantity': 2, 'unit_price': 12500}, {'sku': 'SKU-0139', 'quantity': 2, 'unit_price': 2000}, {'sku': 'SKU-0156', 'quantity': 2, 'unit_price': 12200}]",57.98,USD,Kaduna,,,,,,,,,,,,,,,,"90 GRA Rd, Kaduna",,,,,,,,,,,,
,,,,,,,,,,,,user595@example.com,+2348020607151,CUST-00792,"[{'productSku': 'SKU-0146', 'qty': 3, 'price': 3500}]",11.04,USD,1681706912.0,Kano,,,,"114 Sabon Gari Rd, Kano",,,,,,,,,,,,,
,,,,,,,,,,,,,+2348010695441,CUST-00484,"[{'sku': 'SKU-0035', 'qty': 1, 'price': 9200}, {'sku': 'SKU-0062', 'qty': 1, 'price': 18200}, {'sku': 'SKU-0163', 'qty': 1, 'price': 9000}]",36400.0,NGN,1681628904.0,PH,238 Garki Rd,PH,NG,,,,,,,,,,,,,,
ORD-000072,2023-07-05 10:08:33+00:00,user75@shop.ng,+2348035006323,CUST-00181,"[{'sku': 'SKU-0082', 'quantity': 2, 'unit_price': 6500}, {'sku': 'SKU-0196', 'quantity': 1, 'unit_price': 4200}, {'sku': 'SKU-0136', 'quantity': 3, 'unit_price': 6500}]",41.05,USD,Abuja,247 Sabon Gari Rd,Abuja,NG,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0027', 'qty': 2, 'price': 3000}, {'sku': 'SKU-0116', 'qty': 3, 'price': 13000}, {'sku': 'SKU-0034', 'qty': 3, 'price': 7500}, {'sku': 'SKU-0069', 'qty': 1, 'price': 9000}, {'sku': 'SKU-0084', 'qty': 1, 'price': 3500}]",,,,,,,,,,ORD-000073,2023-04-26 21:13,80000.0,NGN,PH,,CUST-00015,user605@mail.com,,230 Wuse Rd,PH,NG
,,,,,,,,,,,,user1174@example.com,+2348058258264,CUST-00310,"[{'sku': 'SKU-0171', 'qty': 1, 'price': 4200}, {'sku': 'SKU-0035', 'qty': 2, 'price': 9500}, {'sku': 'SKU-0063', 'qty': 1, 'price': 25500}, {'sku': 'SKU-0098', 'qty': 1, 'price': 7500}]",56200.0,NGN,1683534592.0,Lagos,16 Alausa Rd,Lagos,NG,,,,,,,,,,,,,,
,,,,,,,,,,,,user314@shop.ng,+2348091300905,,"[{'productSku': 'SKU-0163', 'qty': 2, 'price': 9500}]",19000.0,NGN,1689392988.0,Kano,,,,"180 GRA Rd, Kano",,,,,,,,,,,,,
,,,,,,,,,,,,user1036@mail.com,+2348030112846,CUST-00064,"[{'productSku': 'SKU-0174', 'qty': 3, 'price': 12000}, {'productSku': 'SKU-0134', 'qty': 2, 'price': 25500}]",87000.0,NGN,1700233856.0,Abuja,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,user811@pulse.africa,+2348039246218,CUST-00316,"[{'sku': 'SKU-0023', 'qty': 3, 'price': 3500}, {'sku': 'SKU-0207', 'qty': 1, 'price': 10000}, {'sku': 'SKU-0033', 'qty': 3, 'price': 13000}, {'sku': 'SKU-0116', 'qty': 3, 'price': 12000}]",95500.0,NGN,1679423330.0,PH,12 Wuse Rd,PH,NG,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0008', 'qty': 2, 'price': 2500}, {'sku': 'SKU-0046', 'qty': 1, 'price': 7500}, {'sku': 'SKU-0095', 'qty': 2, 'price': 3500}, {'sku': 'SKU-0096', 'qty': 2, 'price': 1500}]",,,,,,,,,,ORD-000078,2023-12-29 22:56,22500.0,NGN,Lagos,"136 Garki Rd, Lagos",CUST-00553,user713@example.com,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0076', 'qty': 2, 'price': 7500}]",,,,,,,,,,ORD-000079,2023-11-21 05:06,15000.0,NGN,Lagos,,CUST-00254,user318@pulse.africa,+2348025145751,,,
,,,,,,,,,,,,user91@shop.ng,+2348082445335,CUST-00050,"[{'sku': 'SKU-0052', 'qty': 1, 'price': 9000}, {'sku': 'SKU-0152', 'qty': 1, 'price': 13000}]",22000.0,NGN,1698235688.0,Lagos,,,,"222 Alausa Rd, Lagos",,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0147', 'qty': 3, 'price': 7000}, {'sku': 'SKU-0060', 'qty': 2, 'price': 18200}, {'sku': 'SKU-0169', 'qty': 3, 'price': 9200}]",,,,,,,,,,ORD-000081,2023-11-13 19:40,85000.0,NGN,PH,,,user1212@mail.com,+2348067337891,13 Sabon Gari Rd,PH,NG
,,,,,,,,,,,,user296@shop.ng,+2348085482164,,"[{'sku': 'SKU-0178', 'qty': 2, 'price': 19000}, {'sku': 'SKU-0038', 'qty': 2, 'price': 7500}, {'sku': 'SKU-0047', 'qty': 3, 'price': 13000}]",92000.0,NGN,1685320627.0,PH,,,,"107 GRA Rd, PH",,,,,,,,,,,,,
ORD-000083,2023-03-20 23:14:08+00:00,user1380@example.com,+2348035254849,CUST-00053,"[{'sku': 'SKU-0115', 'quantity': 2, 'unit_price': 18000}]",36000.0,NGN,Kano,151 GRA Rd,Kano,NG,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0003', 'qty': 1, 'price': 2700}, {'sku': 'SKU-0189', 'qty': 1, 'price': 5000}, {'sku': 'SKU-0062', 'qty': 3, 'price': 18200}]",,,,,,,,,,ORD-000084,2023-12-04 16:05,62300.0,NGN,Kano,"67 Sabon Gari Rd, Kano",,user580@shop.ng,+2348097069904,,,
ORD-000085,2023-06-30 23:28:21+00:00,user605@mail.com,+2348040872577,CUST-00594,"[{'sku': 'SKU-0194', 'quantity': 2, 'unit_price': 2700}, {'sku': 'SKU-0094', 'quantity': 2, 'unit_price': 7500}, {'sku': 'SKU-0011', 'quantity': 3, 'unit_price': 25200}, {'sku': 'SKU-0189', 'quantity': 1, 'unit_price': 4000}]",100000.0,NGN,Lagos,,,,,,,,,,,,,,,,"214 Garki Rd, Lagos",,,,,,,,,,,,
,,,,,,,,,,,,user1074@example.com,+2348019976458,CUST-00658,"[{'productSku': 'SKU-0195', 'qty': 2, 'price': 19000}, {'productSku': 'SKU-0117', 'qty': 1, 'price': 7000}, {'productSku': 'SKU-0043', 'qty': 1, 'price': 7500}]",52500.0,NGN,1695510839.0,Kano,172 Alausa Rd,Kano,NG,,,,,,,,,,,,,,
,,,,,,,,,,,,user843@example.com,,,"[{'sku': 'SKU-0002', 'qty': 1, 'price': 7500}, {'sku': 'SKU-0095', 'qty': 1, 'price': 3500}]",11000.0,NGN,1680296816.0,Lagos,138 Sabon Gari Rd,Lagos,NG,,,,,,,,,,,,,,
,,,,,,,,,,,,user548@shop.ng,,CUST-00259,"[{'sku': 'SKU-0024', 'qty': 3, 'price': 9200}]",27600.0,NGN,1686978839.0,Abuja,118 GRA Rd,Abuja,NG,,,,,,,,,,,,,,
ORD-000089,2023-09-23 15:43:48+00:00,,,CUST-00653,"[{'sku': 'SKU-0023', 'quantity': 2, 'unit_price': 3500}]",7000.0,NGN,Lagos,,,,,,,,,,,,,,,,"112 Sabon Gari Rd, Lagos",,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0058', 'qty': 1, 'price': 5000}]",,,,,,,,,,ORD-000090,2023-12-14 12:03,5000.0,NGN,PH,,CUST-00701,user1113@example.com,,5 Garki Rd,PH,NG
,,,,,,,,,,,,user680@shop.ng,+2348028783850,CUST-00694,"[{'sku': 'SKU-0076', 'qty': 1, 'price': 6700}]",6700.0,NGN,1700076113.0,Kaduna,177 Alausa Rd,Kaduna,NG,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0214', 'qty': 1, 'price': 12500}, {'sku': 'SKU-0154', 'qty': 3, 'price': 5000}]",,,,,,,,,,ORD-000092,2023-02-07 22:29,29.47,USD,Kaduna,,,user923@shop.ng,+2348084227466,111 Garki Rd,Kaduna,NG
,,,,,,,,,,,,user210@mail.com,,CUST-00369,"[{'sku': 'SKU-0075', 'qty': 1, 'price': 9000}, {'sku': 'SKU-0021', 'qty': 2, 'price': 25200}, {'sku': 'SKU-0097', 'qty': 3, 'price': 6700}, {'sku': 'SKU-0189', 'qty': 2, 'price': 4500}, {'sku': 'SKU-0092', 'qty': 1, 'price': 12000}]",100500.0,NGN,1685284324.0,Lagos,,,,"143 GRA Rd, Lagos",,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0152', 'qty': 3, 'price': 12500}]",,,,,,,,,,ORD-000094,2023-05-18 10:43,43.96,USD,PH,,,user174@mail.com,+2348032761034,44 Garki Rd,PH,NG
ORD-000095,2023-07-11 12:14:53+00:00,user506@shop.ng,+2348036246038,CUST-00079,"[{'sku': 'SKU-0042', 'quantity': 2, 'unit_price': 12500}]",25500.0,NGN,Abuja,,,,,,,,,,,,,,,,"35 Sabon Gari Rd, Abuja",,,,,,,,,,,,
ORD-000096,2023-05-10 00:29:19+00:00,user1006@mail.com,+2348047621248,,"[{'sku': 'SKU-0205', 'quantity': 2, 'unit_price': 7500}, {'sku': 'SKU-0085', 'quantity': 2, 'unit_price': 25200}, {'sku': 'SKU-0076', 'quantity': 2, 'unit_price': 6700}, {'sku': 'SKU-0122', 'quantity': 2, 'unit_price': 6700}]",99.03,USD,PH,101 Sabon Gari Rd,PH,NG,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,user773@example.com,+2348090253323,CUST-00733,"[{'sku': 'SKU-0046', 'qty': 3, 'price': 6500}, {'sku': 'SKU-0186', 'qty': 2, 'price': 4200}, {'sku': 'SKU-0112', 'qty': 2, 'price': 25000}, {'sku': 'SKU-0209', 'qty': 2, 'price': 7500}, {'sku': 'SKU-0035', 'qty': 3, 'price': 9500}]",121400.0,NGN,1679235377.0,PH,,,,"103 GRA Rd, PH",,,,,,,,,,,,,
,,,,,,,,,,,,user341@example.com,+2348096574622,,"[{'productSku': 'SKU-0202', 'qty': 2, 'price': 4000}]",8000.0,NGN,1686567042.0,PH,103 Sabon Gari Rd,PH,NG,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0130', 'qty': 3, 'price': 4200}, {'sku': 'SKU-0114', 'qty': 2, 'price': 3500}]",,,,,,,,,,ORD-000099,2023-02-08 07:04,19600.0,NGN,Kano,"247 Alausa Rd, Kano",CUST-00708,user707@example.com,+2348049652241,,,
,,,,,,,,,,,,user1456@example.com,,CUST-00069,"[{'productSku': 'SKU-0087', 'qty': 2, 'price': 25200}, {'productSku': 'SKU-0133', 'qty': 2, 'price': 9500}, {'productSku': 'SKU-0121', 'qty': 1, 'price': 10000}]",79400.0,NGN,1677285030.0,Kano,,,,"28 Garki Rd, Kano",,,,,,,,,,,,,
,,,,,,,,,,,,user811@example.com,+2348036484437,,"[{'sku': 'SKU-0084', 'qty': 3, 'price': 3500}, {'sku': 'SKU-0118', 'qty': 1, 'price': 7500}]",18000.0,NGN,1678384879.0,PH,,,,"110 Wuse Rd, PH",,,,,,,,,,,,,
ORD-000102,2023-10-20 04:10:54+00:00,user1380@pulse.africa,+2348089211057,CUST-00469,"[{'sku': 'SKU-0026', 'quantity': 3, 'unit_price': 6700}, {'sku': 'SKU-0093', 'quantity': 2, 'unit_price': 25200}, {'sku': 'SKU-0117', 'quantity': 1, 'unit_price': 7000}, {'sku': 'SKU-0171', 'quantity': 2, 'unit_price': 4500}, {'sku': 'SKU-0152', 'quantity': 2, 'unit_price': 13000}]",112500.0,NGN,Lagos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0046', 'qty': 2, 'price': 6700}]",,,,,,,,,,ORD-000103,2023-04-03 15:39,13400.0,NGN,Kano,,CUST-00142,user867@mail.com,+2348082125824,166 Garki Rd,Kano,NG
ORD-000104,2023-04-23 04:08:06+00:00,user1014@shop.ng,+2348065784972,CUST-00576,"[{'sku': 'SKU-0080', 'quantity': 2, 'unit_price': 1500}, {'sku': 'SKU-0091', 'quantity': 1, 'unit_price': 10000}]",13000.0,NGN,Abuja,114 Wuse Rd,Abuja,NG,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,+2348059239353,,"[{'productSku': 'SKU-0008', 'qty': 2, 'price': 1700}, {'productSku': 'SKU-0137', 'qty': 2, 'price': 1700}, {'productSku': 'SKU-0199', 'qty': 2, 'price': 5000}]",16800.0,NGN,1673566713.0,Abuja,,,,"194 Alausa Rd, Abuja",,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0076', 'qty': 1, 'price': 7500}, {'sku': 'SKU-0067', 'qty': 2, 'price': 9000}]",,,,,,,,,,ORD-000106,2023-06-15 02:43,25500.0,NGN,Lagos,,CUST-00795,user430@pulse.africa,+2348091907952,43 GRA Rd,Lagos,NG
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0145', 'qty': 2, 'price': 7000}]",,,,,,,,,,ORD-000107,2023-11-12 22:38,14000.0,NGN,Abuja,,,user600@pulse.africa,+2348079043610,174 Alausa Rd,Abuja,NG
ORD-000108,2023-12-23 19:32:42+00:00,user769@shop.ng,,CUST-00276,"[{'sku': 'SKU-0167', 'quantity': 1, 'unit_price': 9200}, {'sku': 'SKU-0063', 'quantity': 1, 'unit_price': 25500}, {'sku': 'SKU-0212', 'quantity': 1, 'unit_price': 13000}]",47700.0,NGN,Lagos,197 Alausa Rd,Lagos,NG,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,user662@pulse.africa,+2348087568940,CUST-00217,"[{'productSku': 'SKU-0124', 'qty': 2, 'price': 2500}, {'productSku': 'SKU-0198', 'qty': 3, 'price': 18000}, {'productSku': 'SKU-0187', 'qty': 2, 'price': 2000}, {'productSku': 'SKU-0217', 'qty': 1, 'price': 10000}]",73000.0,NGN,1681866904.0,Kano,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,user2@shop.ng,+2348027705074,CUST-00162,"[{'productSku': 'SKU-0025', 'qty': 3, 'price': 13000}]",39000.0,NGN,1698108200.0,Lagos,78 Garki Rd,Lagos,NG,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0021', 'qty': 2, 'price': 25200}, {'sku': 'SKU-0013', 'qty': 2, 'price': 4500}, {'sku': 'SKU-0185', 'qty': 3, 'price': 2700}]",,,,,,,,,,ORD-000111,2023-09-12 05:12,67500.0,NGN,Kano,,,,+2348020460758,,,
,,,,,,,,,,,,,+2348023747542,CUST-00490,"[{'sku': 'SKU-0178', 'qty': 2, 'price': 18000}]",37.58,USD,1687465166.0,Lagos,,,,,,,,,,,,,,,,,
ORD-000113,2023-10-28 09:10:27+00:00,user844@shop.ng,+2348021635070,CUST-00644,"[{'sku': 'SKU-0017', 'quantity': 3, 'unit_price': 2500}, {'sku': 'SKU-0156', 'quantity': 3, 'unit_price': 12200}]",44100.0,NGN,Abuja,36 Alausa Rd,Abuja,NG,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-000114,2023-05-17 12:32:58+00:00,user421@mail.com,+2348049666982,CUST-00675,"[{'sku': 'SKU-0202', 'quantity': 1, 'unit_price': 4200}, {'sku': 'SKU-0070', 'quantity': 3, 'unit_price': 4000}, {'sku': 'SKU-0063', 'quantity': 3, 'unit_price': 25500}]",92700.0,NGN,Kaduna,201 Garki Rd,Kaduna,NG,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0018', 'qty': 3, 'price': 18000}, {'sku': 'SKU-0092', 'qty': 2, 'price': 12200}, {'sku': 'SKU-0099', 'qty': 3, 'price': 3500}, {'sku': 'SKU-0093', 'qty': 3, 'price': 25200}, {'sku': 'SKU-0195', 'qty': 2, 'price': 18000}]",,,,,,,,,,ORD-000115,2023-04-04 15:02,200500.0,NGN,Kaduna,"161 GRA Rd, Kaduna",,user82@example.com,+2348063415303,,,
ORD-000116,2023-09-30 13:20:57+00:00,user319@pulse.africa,+2348095133532,CUST-00524,"[{'sku': 'SKU-0163', 'quantity': 3, 'unit_price': 9200}]",27600.0,NGN,Kaduna,167 Alausa Rd,Kaduna,NG,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-000117,2023-10-11 11:42:18+00:00,user1348@mail.com,,CUST-00057,"[{'sku': 'SKU-0062', 'quantity': 1, 'unit_price': 19000}]",19000.0,NGN,Abuja,180 Alausa Rd,Abuja,NG,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-000118,2023-07-23 02:45:47+00:00,,+2348087396877,,"[{'sku': 'SKU-0042', 'quantity': 2, 'unit_price': 12200}, {'sku': 'SKU-0191', 'quantity': 2, 'unit_price': 1500}, {'sku': 'SKU-0197', 'quantity': 1, 'unit_price': 4500}]",31900.0,NGN,PH,128 Wuse Rd,PH,NG,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0094', 'qty': 1, 'price': 7000}, {'sku': 'SKU-0197', 'qty': 1, 'price': 4000}]",,,,,,,,,,ORD-000119,2023-07-14 00:42,11000.0,NGN,PH,"236 Garki Rd, PH",CUST-00046,user26@mail.com,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0082', 'qty': 1, 'price': 7500}, {'sku': 'SKU-0184', 'qty': 2, 'price': 2000}]",,,,,,,,,,ORD-000120,2023-08-03 17:04,11500.0,NGN,Kaduna,,CUST-00123,user108@mail.com,+2348079226031,245 Wuse Rd,Kaduna,NG
ORD-000121,2023-12-03 08:00:19+00:00,user1011@mail.com,+2348083357939,,"[{'sku': 'SKU-0083', 'quantity': 1, 'unit_price': 7500}, {'sku': 'SKU-0002', 'quantity': 2, 'unit_price': 6700}, {'sku': 'SKU-0074', 'quantity': 3, 'unit_price': 3000}]",30400.0,NGN,Kano,63 Garki Rd,Kano,NG,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-000122,2023-01-10 06:51:35+00:00,,+2348079760901,CUST-00096,"[{'sku': 'SKU-0088', 'quantity': 3, 'unit_price': 4000}, {'sku': 'SKU-0085', 'quantity': 1, 'unit_price': 26000}, {'sku': 'SKU-0217', 'quantity': 3, 'unit_price': 9500}, {'sku': 'SKU-0026', 'quantity': 1, 'unit_price': 6700}, {'sku': 'SKU-0107', 'quantity': 2, 'unit_price': 25000}]",139.05,USD,Abuja,,,,,,,,,,,,,,,,"230 Sabon Gari Rd, Abuja",,,,,,,,,,,,
,,,,,,,,,,,,user268@mail.com,+2348052279780,CUST-00446,"[{'sku': 'SKU-0129', 'qty': 1, 'price': 19000}]",19000.0,NGN,1675380052.0,PH,101 Sabon Gari Rd,PH,NG,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0027', 'qty': 1, 'price': 2500}, {'sku': 'SKU-0042', 'qty': 2, 'price': 13000}, {'sku': 'SKU-0080', 'qty': 2, 'price': 1500}, {'sku': 'SKU-0137', 'qty': 2, 'price': 1700}, {'sku': 'SKU-0115', 'qty': 2, 'price': 19000}]",,,,,,,,,,ORD-000124,2023-03-20 17:25,72900.0,NGN,Abuja,,,user1406@pulse.africa,+2348090973889,,,
ORD-000125,2023-02-27 14:28:40+00:00,user927@mail.com,,,"[{'sku': 'SKU-0091', 'quantity': 2, 'unit_price': 9000}, {'sku': 'SKU-0173', 'quantity': 2, 'unit_price': 7000}]",32000.0,NGN,Lagos,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0033', 'qty': 1, 'price': 13000}, {'sku': 'SKU-0095', 'qty': 3, 'price': 2500}]",,,,,,,,,,ORD-000126,2023-01-05 15:26,20500.0,NGN,Lagos,"33 Alausa Rd, Lagos",,user45@example.com,+2348096702893,,,
ORD-000127,2023-02-17 14:02:26+00:00,user305@example.com,+2348092809273,CUST-00282,"[{'sku': 'SKU-0012', 'quantity': 1, 'unit_price': 10000}, {'sku': 'SKU-0210', 'quantity': 3, 'unit_price': 13000}, {'sku': 'SKU-0127', 'quantity': 1, 'unit_price': 19000}, {'sku': 'SKU-0174', 'quantity': 2, 'unit_price': 12200}]",92400.0,NGN,Lagos,,,,,,,,,,,,,,,,"76 Wuse Rd, Lagos",,,,,,,,,,,,
,,,,,,,,,,,,user1114@example.com,+2348058199211,CUST-00539,"[{'sku': 'SKU-0071', 'qty': 2, 'price': 1700}]",3400.0,NGN,1688604810.0,Lagos,,,,"201 Wuse Rd, Lagos",,,,,,,,,,,,,
ORD-000129,2023-05-31 19:58:33+00:00,user477@mail.com,,CUST-00367,"[{'sku': 'SKU-0006', 'quantity': 2, 'unit_price': 1700}, {'sku': 'SKU-0007', 'quantity': 2, 'unit_price': 6500}]",16400.0,NGN,Kano,69 GRA Rd,Kano,NG,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,user1009@pulse.africa,,CUST-00193,"[{'sku': 'SKU-0216', 'qty': 2, 'price': 4500}, {'sku': 'SKU-0214', 'qty': 1, 'price': 12200}, {'sku': 'SKU-0060', 'qty': 3, 'price': 18500}, {'sku': 'SKU-0206', 'qty': 3, 'price': 25500}, {'sku': 'SKU-0151', 'qty': 1, 'price': 7000}]",180.81,USD,1674407183.0,Abuja,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0084', 'qty': 3, 'price': 2700}]",,,,,,,,,,ORD-000131,2023-07-24 10:51,8100.0,NGN,Kaduna,,CUST-00182,user663@example.com,,235 Garki Rd,Kaduna,NG
,,,,,,,,,,,,user323@shop.ng,+2348075390879,CUST-00331,"[{'productSku': 'SKU-0095', 'qty': 3, 'price': 3500}]",10500.0,NGN,1701410475.0,Kano,45 GRA Rd,Kano,NG,,,,,,,,,,,,,,
ORD-000133,2023-03-28 16:43:17+00:00,user67@mail.com,+2348092058189,CUST-00790,"[{'sku': 'SKU-0096', 'quantity': 2, 'unit_price': 2000}, {'sku': 'SKU-0032', 'quantity': 1, 'unit_price': 12000}]",16.84,USD,PH,,,,,,,,,,,,,,,,"145 Alausa Rd, PH",,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0088', 'qty': 2, 'price': 4200}, {'sku': 'SKU-0162', 'qty': 1, 'price': 7000}]",,,,,,,,,,ORD-000134,2023-05-09 14:42,15400.0,NGN,Lagos,,,user139@pulse.africa,+2348024500158,13 Wuse Rd,Lagos,NG
ORD-000135,2023-03-06 14:23:11+00:00,,+2348060393104,,"[{'sku': 'SKU-0096', 'quantity': 2, 'unit_price': 2500}, {'sku': 'SKU-0025', 'quantity': 2, 'unit_price': 12200}, {'sku': 'SKU-0041', 'quantity': 2, 'unit_price': 6500}, {'sku': 'SKU-0204', 'quantity': 1, 'unit_price': 2000}]",44400.0,NGN,Kaduna,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0123', 'qty': 3, 'price': 25000}, {'sku': 'SKU-0110', 'qty': 3, 'price': 18200}, {'sku': 'SKU-0155', 'qty': 2, 'price': 9200}, {'sku': 'SKU-0013', 'qty': 1, 'price': 4500}, {'sku': 'SKU-0052', 'qty': 1, 'price': 10000}]",,,,,,,,,,ORD-000136,2023-05-12 05:55,162500.0,NGN,PH,,CUST-00748,user1353@pulse.africa,+2348022873617,,,
ORD-000137,2023-03-01 15:33:43+00:00,user237@pulse.africa,+2348073209094,CUST-00084,"[{'sku': 'SKU-0000', 'quantity': 2, 'unit_price': 2500}, {'sku': 'SKU-0075', 'quantity': 3, 'unit_price': 10000}, {'sku': 'SKU-0051', 'quantity': 1, 'unit_price': 6500}]",41500.0,NGN,Lagos,,,,,,,,,,,,,,,,"170 Sabon Gari Rd, Lagos",,,,,,,,,,,,
,,,,,,,,,,,,,+2348099586100,,"[{'productSku': 'SKU-0097', 'qty': 2, 'price': 6700}, {'productSku': 'SKU-0114', 'qty': 1, 'price': 3000}, {'productSku': 'SKU-0112', 'qty': 2, 'price': 25500}]",67400.0,NGN,1685534452.0,Abuja,,,,,,,,,,,,,,,,,
ORD-000139,2023-10-21 18:41:21+00:00,user162@shop.ng,+2348014661179,CUST-00242,"[{'sku': 'SKU-0141', 'quantity': 1, 'unit_price': 5000}, {'sku': 'SKU-0209', 'quantity': 3, 'unit_price': 7500}]",28.32,USD,PH,,,,,,,,,,,,,,,,"231 GRA Rd, PH",,,,,,,,,,,,
,,,,,,,,,,,,user868@example.com,+2348068437492,CUST-00198,"[{'productSku': 'SKU-0193', 'qty': 2, 'price': 6700}]",15.02,USD,1693344112.0,Abuja,,,,"211 Garki Rd, Abuja",,,,,,,,,,,,,
,,,,,,,,,,,,user26@shop.ng,,CUST-00533,"[{'sku': 'SKU-0099', 'qty': 3, 'price': 3500}]",10500.0,NGN,1703205787.0,Lagos,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0199', 'qty': 1, 'price': 4500}, {'sku': 'SKU-0137', 'qty': 2, 'price': 2500}, {'sku': 'SKU-0067', 'qty': 2, 'price': 10000}, {'sku': 'SKU-0146', 'qty': 3, 'price': 3500}, {'sku': 'SKU-0009', 'qty': 1, 'price': 7000}]",,,,,,,,,,ORD-000142,2023-12-26 04:57,47000.0,NGN,Lagos,,CUST-00698,user80@shop.ng,+2348054492381,13 Wuse Rd,Lagos,NG
ORD-000143,2023-01-08 20:35:03+00:00,user854@example.com,+2348038372352,CUST-00329,"[{'sku': 'SKU-0079', 'quantity': 2, 'unit_price': 13000}, {'sku': 'SKU-0219', 'quantity': 3, 'unit_price': 18000}, {'sku': 'SKU-0058', 'quantity': 1, 'unit_price': 4500}]",87.75,USD,Kano,105 Wuse Rd,Kano,NG,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-000144,2023-11-15 20:26:12+00:00,user408@pulse.africa,+2348072306347,,"[{'sku': 'SKU-0202', 'quantity': 1, 'unit_price': 4000}, {'sku': 'SKU-0079', 'quantity': 3, 'unit_price': 13000}, {'sku': 'SKU-0034', 'quantity': 3, 'unit_price': 6500}, {'sku': 'SKU-0044', 'quantity': 1, 'unit_price': 12200}, {'sku': 'SKU-0214', 'quantity': 1, 'unit_price': 12200}]",86900.0,NGN,Lagos,,,,,,,,,,,,,,,,"163 Alausa Rd, Lagos",,,,,,,,,,,,
,,,,,,,,,,,,,,,"[{'sku': 'SKU-0114', 'qty': 1, 'price': 3500}, {'sku': 'SKU-0150', 'qty': 3, 'price': 12500}, {'sku': 'SKU-0088', 'qty': 1, 'price': 4500}, {'sku': 'SKU-0191', 'qty': 3, 'price': 1500}, {'sku': 'SKU-0072', 'qty': 1, 'price': 10000}]",,,,,,,,,,ORD-000145,2023-05-25 15:38,60000.0,NGN,Kaduna,,CUST-00799,user454@mail.com,+2348046115786,132 Alausa Rd,Kaduna,NG
